,id,Category,name,pluralName,shortName
348,52f2ab2ebcbc57f1066b8b1e,Shop & Service,Locksmith,Locksmiths,Locksmith
349,52f2ab2ebcbc57f1066b8b38,Shop & Service,Lottery Retailer,Lottery Retailers,Lottery
350,52f2ab2ebcbc57f1066b8b29,Shop & Service,Luggage Store,Luggage Stores,Luggage Store
351,50be8ee891d4fa8dcc7199a7,Shop & Service,Market,Markets,Market
352,52f2ab2ebcbc57f1066b8b3c,Shop & Service,Massage Studio,Massage Studios,Massage Studio
353,52f2ab2ebcbc57f1066b8b27,Shop & Service,Mattress Store,Mattress Stores,Mattress Store
354,58daa1558bbb0b01f18ec206,Shop & Service,Medical Supply Store,Medical Supply Stores,Medical Supply
355,4bf58dd8d48988d1ff941735,Shop & Service,Miscellaneous Shop,Miscellaneous Shops,Shop
356,4f04afc02fb6e1c99f3db0bc,Shop & Service,Mobile Phone Shop,Mobile Phone Shops,Mobile Phones
357,56aa371be4b08b9a8d57354a,Shop & Service,Mobility Store,Mobility Stores,Mobility Store
358,5032833091d4c4b30a586d60,Shop & Service,Motorcycle Shop,Motorcycle Shops,Motorcycle Shop
359,59d79d6b2e268052fa2a3332,Shop & Service,Motorsports Shop,Motorsports Shops,Motorsports Shop
360,4bf58dd8d48988d1fe941735,Shop & Service,Music Store,Music Stores,Music Store
361,4f04aa0c2fb6e1c99f3db0b8,Shop & Service,Nail Salon,Nail Salons,Nail Salon
362,4f04ad622fb6e1c99f3db0b9,Shop & Service,Newsstand,Newsstands,Newsstand
363,5ae95d208a6f17002ce792b2,Shop & Service,Notary,Notaries,Notary
364,4d954afda243a5684865b473,Shop & Service,Optical Shop,Optical Shops,Optical
365,52f2ab2ebcbc57f1066b8b2f,Shop & Service,Other Repair Shop,Other Repair Shops,Other Repair
366,52f2ab2ebcbc57f1066b8b22,Shop & Service,Outdoor Supply Store,Outdoor Supply Stores,Outdoor Supplies
367,5744ccdfe4b0c0459246b4df,Shop & Service,Outlet Mall,Outlet Malls,Outlet Mall
368,52f2ab2ebcbc57f1066b8b35,Shop & Service,Outlet Store,Outlet Stores,Outlet Store
369,4bf58dd8d48988d121951735,Shop & Service,Paper / Office Supplies Store,Paper / Office Supplies Stores,Office Supplies
370,52f2ab2ebcbc57f1066b8b34,Shop & Service,Pawn Shop,Pawn Shops,Pawn Shop
371,52f2ab2ebcbc57f1066b8b23,Shop & Service,Perfume Shop,Perfume Shops,Perfume Shop
372,5032897c91d4c4b30a586d69,Shop & Service,Pet Service,Pet Services,Pet Service
373,4bf58dd8d48988d100951735,Shop & Service,Pet Store,Pet Stores,Pet Store
374,4bf58dd8d48988d10f951735,Shop & Service,Pharmacy,Pharmacies,Pharmacy
375,4eb1bdde3b7b55596b4a7490,Shop & Service,Photography Lab,Photography Labs,Photography Lab
376,554a5e17498efabeda6cc559,Shop & Service,Photography Studio,Photography Studios,Photo Studio
377,52f2ab2ebcbc57f1066b8b20,Shop & Service,Piercing Parlor,Piercing Parlors,Piercing Parlor
378,52f2ab2ebcbc57f1066b8b3d,Shop & Service,Pop-Up Shop,Pop-Up Shops,Pop-Up Shop
379,52f2ab2ebcbc57f1066b8b28,Shop & Service,Print Shop,Print Shops,Print Shop
380,5744ccdfe4b0c0459246b4c4,Shop & Service,Public Bathroom,Public Bathrooms,Public Bathroom
381,5032885091d4c4b30a586d66,Shop & Service,Real Estate Office,Real Estate Offices,Real Estate
382,4bf58dd8d48988d10d951735,Shop & Service,Record Shop,Record Shops,Record Shop
383,52f2ab2ebcbc57f1066b8b37,Shop & Service,Recording Studio,Recording Studios,Recording Studio
384,4f4531084b9074f6e4fb0101,Shop & Service,Recycling Facility,Recycling Facilities,Recycling
385,56aa371be4b08b9a8d573552,Shop & Service,Rental Service,Rental Services,Rental Service
386,4bf58dd8d48988d110951735,Shop & Service,Salon / Barbershop,Salons / Barbershops,Salon / Barbershop
387,58daa1558bbb0b01f18ec1ae,Shop & Service,Sauna / Steam Room,Saunas / Steam Rooms,Sauna / Steam Room
388,52f2ab2ebcbc57f1066b8b1f,Shop & Service,Shipping Store,Shipping Stores,Shipping Store
389,52f2ab2ebcbc57f1066b8b39,Shop & Service,Shoe Repair,Shoe Repair Shops,Shoe Repair
390,4bf58dd8d48988d1fd941735,Shop & Service,Shopping Mall,Shopping Malls,Mall
391,5744ccdfe4b0c0459246b4dc,Shop & Service,Shopping Plaza,Shopping Plazas,Shopping Plaza
392,5bae9231bedf3950379f89d2,Shop & Service,Skate Shop,Skate Shops,Skate Shop
393,56aa371be4b08b9a8d573566,Shop & Service,Ski Shop,Ski Shops,Ski Shop
394,4bf58dd8d48988d123951735,Shop & Service,Smoke Shop,Smoke Shops,Smoke Shop
395,52f2ab2ebcbc57f1066b8b41,Shop & Service,Smoothie Shop,Smoothie Shops,Smoothie Shop
396,52f2ab2ebcbc57f1066b8b1b,Shop & Service,Souvenir Shop,Souvenir Shops,Souvenir Shop
397,4bf58dd8d48988d1ed941735,Shop & Service,Spa,Spas,Spa
398,4bf58dd8d48988d1f2941735,Shop & Service,Sporting Goods Shop,Sporting Goods Shops,Sporting Goods
399,52f2ab2ebcbc57f1066b8b21,Shop & Service,Stationery Store,Stationery Stores,Stationery Store
400,4f04b1572fb6e1c99f3db0bf,Shop & Service,Storage Facility,Storage Facilities,Storage
401,5744ccdfe4b0c0459246b4cd,Shop & Service,Supplement Shop,Supplement Shops,Supplement Shop
402,5032781d91d4c4b30a586d5b,Shop & Service,Tailor Shop,Tailor Shops,Tailor
403,4d1cf8421a97d635ce361c31,Shop & Service,Tanning Salon,Tanning Salons,Tanning Salon
404,4bf58dd8d48988d1de931735,Shop & Service,Tattoo Parlor,Tattoo Parlors,Tattoo
405,4bf58dd8d48988d101951735,Shop & Service,Thrift / Vintage Store,Thrift / Vintage Stores,Thrift / Vintage
406,4bf58dd8d48988d1f3941735,Shop & Service,Toy / Game Store,Toy / Game Stores,Toys & Games
407,4f04b08c2fb6e1c99f3db0bd,Shop & Service,Travel Agency,Travel Agencies,Travel Agency
408,52f2ab2ebcbc57f1066b8b30,Shop & Service,Used Bookstore,Used Bookstores,Used Bookstore
409,56aa371be4b08b9a8d57355c,Shop & Service,Vape Store,Vape Stores,Vape Store
410,4bf58dd8d48988d10b951735,Shop & Service,Video Game Store,Video Game Stores,Video Games
411,4bf58dd8d48988d126951735,Shop & Service,Video Store,Video Stores,Video Store
412,52e816a6bcbc57f1066b7a54,Shop & Service,Warehouse Store,Warehouse Stores,Warehouse Store
413,52f2ab2ebcbc57f1066b8b2e,Shop & Service,Watch Shop,Watch Shops,Watch Shops
414,4bf58dd8d48988d1ed931735,Travel & Transport,Airport,Airports,Airport
415,5744ccdfe4b0c0459246b4e8,Travel & Transport,Baggage Locker,Baggage Lockers,Baggage Locker
416,4e4c9077bd41f78e849722f9,Travel & Transport,Bike Rental / Bike Share,Bike Rentals / Bike Shares,Bike
417,5744ccdfe4b0c0459246b4c1,Travel & Transport,Boat Rental,Boat Rentals,Boat Rental
418,4bf58dd8d48988d12d951735,Travel & Transport,Boat or Ferry,Boats or Ferries,Boat / Ferry
419,52f2ab2ebcbc57f1066b8b4b,Travel & Transport,Border Crossing,Border Crossings,Border Crossing
420,4bf58dd8d48988d1fe931735,Travel & Transport,Bus Station,Bus Stations,Bus Station
421,52f2ab2ebcbc57f1066b8b4f,Travel & Transport,Bus Stop,Bus Stops,Bus Stop
422,52f2ab2ebcbc57f1066b8b50,Travel & Transport,Cable Car,Cable Cars,Cable Car
423,55077a22498e5e9248869ba2,Travel & Transport,Cruise,Cruises,Cruise
424,589ddde98ae3635c072819ee,Travel & Transport,Duty-free Shop,Duty-free Shops,Duty-free
425,4bf58dd8d48988d1f6931735,Travel & Transport,General Travel,General Travel,Travel
426,56aa371ce4b08b9a8d57356e,Travel & Transport,Heliport,Heliports,Heliport
427,4bf58dd8d48988d1fa931735,Travel & Transport,Hotel,Hotels,Hotel
428,52f2ab2ebcbc57f1066b8b4c,Travel & Transport,Intersection,Intersections,Intersection
429,4bf58dd8d48988d1fc931735,Travel & Transport,Light Rail Station,Light Rail Stations,Light Rail
430,4bf58dd8d48988d1fd931735,Travel & Transport,Metro Station,Metro Stations,Metro
431,4f2a23984b9023bd5841ed2c,Travel & Transport,Moving Target,Moving Targets,Moving Target
432,4e74f6cabd41c4836eac4c31,Travel & Transport,Pier,Piers,Piers
433,56aa371be4b08b9a8d57353e,Travel & Transport,Port,Ports,Port
434,52f2ab2ebcbc57f1066b8b53,Travel & Transport,RV Park,RV Parks,RV Park
435,4bf58dd8d48988d1ef941735,Travel & Transport,Rental Car Location,Rental Car Locations,Rental Car
436,4d954b16a243a5684b65b473,Travel & Transport,Rest Area,Rest Areas,Rest Areas
437,4bf58dd8d48988d1f9931735,Travel & Transport,Road,Roads,Road
438,53fca564498e1a175f32528b,Travel & Transport,Taxi Stand,Taxi Stands,Taxi Stand
439,4bf58dd8d48988d130951735,Travel & Transport,Taxi,Taxis,Taxi
440,52f2ab2ebcbc57f1066b8b4d,Travel & Transport,Toll Booth,Toll Booths,Toll Booth
441,52f2ab2ebcbc57f1066b8b4e,Travel & Transport,Toll Plaza,Toll Plazas,Toll Plaza
442,4f4530164b9074f6e4fb00ff,Travel & Transport,Tourist Information Center,Tourist Information Centers,Tourist Information
443,4bf58dd8d48988d129951735,Travel & Transport,Train Station,Train Stations,Train Station
444,52f2ab2ebcbc57f1066b8b51,Travel & Transport,Tram Station,Tram Stations,Tram
445,54541b70498ea6ccd0204bff,Travel & Transport,Transportation Service,Transportation Services,Transportation Services
446,4f04b25d2fb6e1c99f3db0c0,Travel & Transport,Travel Lounge,Travel Lounges,Lounge
447,52f2ab2ebcbc57f1066b8b4a,Travel & Transport,Tunnel,Tunnels,Tunnel
