,id,Category,name,pluralName,shortName
100,52f2ab2ebcbc57f1066b8b23,Shop & Service,Perfume Shop,Perfume Shops,Perfume Shop
101,5032897c91d4c4b30a586d69,Shop & Service,Pet Service,Pet Services,Pet Service
102,4bf58dd8d48988d100951735,Shop & Service,Pet Store,Pet Stores,Pet Store
103,4bf58dd8d48988d10f951735,Shop & Service,Pharmacy,Pharmacies,Pharmacy
104,4eb1bdde3b7b55596b4a7490,Shop & Service,Photography Lab,Photography Labs,Photography Lab
105,554a5e17498efabeda6cc559,Shop & Service,Photography Studio,Photography Studios,Photo Studio
106,52f2ab2ebcbc57f1066b8b20,Shop & Service,Piercing Parlor,Piercing Parlors,Piercing Parlor
107,52f2ab2ebcbc57f1066b8b3d,Shop & Service,Pop-Up Shop,Pop-Up Shops,Pop-Up Shop
108,52f2ab2ebcbc57f1066b8b28,Shop & Service,Print Shop,Print Shops,Print Shop
109,5744ccdfe4b0c0459246b4c4,Shop & Service,Public Bathroom,Public Bathrooms,Public Bathroom
110,5032885091d4c4b30a586d66,Shop & Service,Real Estate Office,Real Estate Offices,Real Estate
111,4bf58dd8d48988d10d951735,Shop & Service,Record Shop,Record Shops,Record Shop
112,52f2ab2ebcbc57f1066b8b37,Shop & Service,Recording Studio,Recording Studios,Recording Studio
113,4f4531084b9074f6e4fb0101,Shop & Service,Recycling Facility,Recycling Facilities,Recycling
114,56aa371be4b08b9a8d573552,Shop & Service,Rental Service,Rental Services,Rental Service
115,4bf58dd8d48988d110951735,Shop & Service,Salon / Barbershop,Salons / Barbershops,Salon / Barbershop
116,58daa1558bbb0b01f18ec1ae,Shop & Service,Sauna / Steam Room,Saunas / Steam Rooms,Sauna / Steam Room
117,52f2ab2ebcbc57f1066b8b1f,Shop & Service,Shipping Store,Shipping Stores,Shipping Store
118,52f2ab2ebcbc57f1066b8b39,Shop & Service,Shoe Repair,Shoe Repair Shops,Shoe Repair
119,4bf58dd8d48988d1fd941735,Shop & Service,Shopping Mall,Shopping Malls,Mall
120,5744ccdfe4b0c0459246b4dc,Shop & Service,Shopping Plaza,Shopping Plazas,Shopping Plaza
121,5bae9231bedf3950379f89d2,Shop & Service,Skate Shop,Skate Shops,Skate Shop
122,56aa371be4b08b9a8d573566,Shop & Service,Ski Shop,Ski Shops,Ski Shop
123,4bf58dd8d48988d123951735,Shop & Service,Smoke Shop,Smoke Shops,Smoke Shop
124,52f2ab2ebcbc57f1066b8b41,Shop & Service,Smoothie Shop,Smoothie Shops,Smoothie Shop
125,52f2ab2ebcbc57f1066b8b1b,Shop & Service,Souvenir Shop,Souvenir Shops,Souvenir Shop
126,4bf58dd8d48988d1ed941735,Shop & Service,Spa,Spas,Spa
127,4bf58dd8d48988d1f2941735,Shop & Service,Sporting Goods Shop,Sporting Goods Shops,Sporting Goods
128,52f2ab2ebcbc57f1066b8b21,Shop & Service,Stationery Store,Stationery Stores,Stationery Store
129,4f04b1572fb6e1c99f3db0bf,Shop & Service,Storage Facility,Storage Facilities,Storage
130,5744ccdfe4b0c0459246b4cd,Shop & Service,Supplement Shop,Supplement Shops,Supplement Shop
131,5032781d91d4c4b30a586d5b,Shop & Service,Tailor Shop,Tailor Shops,Tailor
132,4d1cf8421a97d635ce361c31,Shop & Service,Tanning Salon,Tanning Salons,Tanning Salon
133,4bf58dd8d48988d1de931735,Shop & Service,Tattoo Parlor,Tattoo Parlors,Tattoo
134,4bf58dd8d48988d101951735,Shop & Service,Thrift / Vintage Store,Thrift / Vintage Stores,Thrift / Vintage
135,4bf58dd8d48988d1f3941735,Shop & Service,Toy / Game Store,Toy / Game Stores,Toys & Games
136,4f04b08c2fb6e1c99f3db0bd,Shop & Service,Travel Agency,Travel Agencies,Travel Agency
137,52f2ab2ebcbc57f1066b8b30,Shop & Service,Used Bookstore,Used Bookstores,Used Bookstore
138,56aa371be4b08b9a8d57355c,Shop & Service,Vape Store,Vape Stores,Vape Store
139,4bf58dd8d48988d10b951735,Shop & Service,Video Game Store,Video Game Stores,Video Games
140,4bf58dd8d48988d126951735,Shop & Service,Video Store,Video Stores,Video Store
141,52e816a6bcbc57f1066b7a54,Shop & Service,Warehouse Store,Warehouse Stores,Warehouse Store
142,52f2ab2ebcbc57f1066b8b2e,Shop & Service,Watch Shop,Watch Shops,Watch Shops
0,4bf58dd8d48988d1ed931735,Travel & Transport,Airport,Airports,Airport
1,5744ccdfe4b0c0459246b4e8,Travel & Transport,Baggage Locker,Baggage Lockers,Baggage Locker
2,4e4c9077bd41f78e849722f9,Travel & Transport,Bike Rental / Bike Share,Bike Rentals / Bike Shares,Bike
3,5744ccdfe4b0c0459246b4c1,Travel & Transport,Boat Rental,Boat Rentals,Boat Rental
4,4bf58dd8d48988d12d951735,Travel & Transport,Boat or Ferry,Boats or Ferries,Boat / Ferry
5,52f2ab2ebcbc57f1066b8b4b,Travel & Transport,Border Crossing,Border Crossings,Border Crossing
6,4bf58dd8d48988d1fe931735,Travel & Transport,Bus Station,Bus Stations,Bus Station
7,52f2ab2ebcbc57f1066b8b4f,Travel & Transport,Bus Stop,Bus Stops,Bus Stop
8,52f2ab2ebcbc57f1066b8b50,Travel & Transport,Cable Car,Cable Cars,Cable Car
9,55077a22498e5e9248869ba2,Travel & Transport,Cruise,Cruises,Cruise
10,589ddde98ae3635c072819ee,Travel & Transport,Duty-free Shop,Duty-free Shops,Duty-free
11,4bf58dd8d48988d1f6931735,Travel & Transport,General Travel,General Travel,Travel
12,56aa371ce4b08b9a8d57356e,Travel & Transport,Heliport,Heliports,Heliport
13,4bf58dd8d48988d1fa931735,Travel & Transport,Hotel,Hotels,Hotel
14,52f2ab2ebcbc57f1066b8b4c,Travel & Transport,Intersection,Intersections,Intersection
15,4bf58dd8d48988d1fc931735,Travel & Transport,Light Rail Station,Light Rail Stations,Light Rail
16,4bf58dd8d48988d1fd931735,Travel & Transport,Metro Station,Metro Stations,Metro
17,4f2a23984b9023bd5841ed2c,Travel & Transport,Moving Target,Moving Targets,Moving Target
18,4e74f6cabd41c4836eac4c31,Travel & Transport,Pier,Piers,Piers
19,56aa371be4b08b9a8d57353e,Travel & Transport,Port,Ports,Port
20,52f2ab2ebcbc57f1066b8b53,Travel & Transport,RV Park,RV Parks,RV Park
21,4bf58dd8d48988d1ef941735,Travel & Transport,Rental Car Location,Rental Car Locations,Rental Car
22,4d954b16a243a5684b65b473,Travel & Transport,Rest Area,Rest Areas,Rest Areas
23,4bf58dd8d48988d1f9931735,Travel & Transport,Road,Roads,Road
24,53fca564498e1a175f32528b,Travel & Transport,Taxi Stand,Taxi Stands,Taxi Stand
25,4bf58dd8d48988d130951735,Travel & Transport,Taxi,Taxis,Taxi
26,52f2ab2ebcbc57f1066b8b4d,Travel & Transport,Toll Booth,Toll Booths,Toll Booth
27,52f2ab2ebcbc57f1066b8b4e,Travel & Transport,Toll Plaza,Toll Plazas,Toll Plaza
28,4f4530164b9074f6e4fb00ff,Travel & Transport,Tourist Information Center,Tourist Information Centers,Tourist Information
29,4bf58dd8d48988d129951735,Travel & Transport,Train Station,Train Stations,Train Station
30,52f2ab2ebcbc57f1066b8b51,Travel & Transport,Tram Station,Tram Stations,Tram
31,54541b70498ea6ccd0204bff,Travel & Transport,Transportation Service,Transportation Services,Transportation Services
32,4f04b25d2fb6e1c99f3db0c0,Travel & Transport,Travel Lounge,Travel Lounges,Lounge
33,52f2ab2ebcbc57f1066b8b4a,Travel & Transport,Tunnel,Tunnels,Tunnel
